Datetime,close,BB_Upper,BB_Lower,SMA5,SMA_9,SMA_20,SMA34,SMA_50,SMA_100,MACD,AO,RSI,IFT_RSI,SAR,ROC,high,low
2024-06-05 12:00:00,531.91,531.93,530.31,531.99,531.23,529.67,528.24,527.37,,1.43,3.75,69.69,0.77,531.13,0.7,532.09,531.81
2024-06-05 12:15:00,532.13,532.11,530.54,532.06,531.54,529.94,528.39,527.54,,1.43,3.669999999999959,70.68,0.76,531.39,0.72,532.22,531.73
2024-06-05 12:30:00,532.57,532.26,531.03,532.19,531.8,530.19,528.55,527.73,,1.44,3.6400000000001,72.58,0.77,531.6,0.44,532.72,532.08
2024-06-05 12:45:00,532.65,532.4,531.36,532.26,532.03,530.38,528.75,527.89,,1.44,3.509999999999991,72.93,0.78,531.82,0.48,532.81,532.44
2024-06-05 13:00:00,532.9,532.55,531.67,532.43,532.24,530.58,528.96,528.04,,1.45,3.4699999999999136,74.06,0.79,532.02,0.67,532.98,532.52
2024-06-05 13:15:00,532.73,532.61,531.97,532.59,532.35,530.79,529.16,528.19,,1.42,3.4300000000000637,71.9,0.78,532.15,0.46,532.96,532.15
2024-06-05 13:30:00,532.9,532.72,532.09,532.75,532.46,531.08,529.38,528.35,,1.4,3.3700000000000045,72.76,0.77,532.15,0.43,533.13,532.62
2024-06-05 13:45:00,533.26,532.89,532.19,532.89,532.56,531.36,529.61,528.51,,1.39,3.2799999999999727,74.52,0.79,532.35,0.43,533.3,532.77
2024-06-05 14:00:00,533.11,532.99,532.25,532.98,532.68,531.6,529.84,528.66,,1.36,3.1399999999999864,72.42,0.78,532.54,0.26,533.43,533.02
2024-06-05 14:15:00,533.48,533.15,532.38,533.1,532.86,531.86,530.06,528.82,,1.35,3.0400000000000773,74.34,0.78,532.72,0.29,533.49,533.08
2024-06-05 14:30:00,533.96,533.38,532.56,533.34,533.06,532.04,530.28,528.98,,1.36,3.060000000000059,76.62,0.8,532.87,0.31,534.0,533.43
2024-06-05 14:45:00,533.85,533.53,532.75,533.53,533.2,532.23,530.5,529.13,,1.35,3.0299999999999727,74.98,0.8,533.1,0.34,534.0,533.78
2024-06-05 15:00:00,534.08,533.71,532.87,533.7,533.36,532.47,530.72,529.29,,1.34,2.980000000000018,76.13,0.81,533.28,0.41,534.12,533.72
2024-06-05 15:15:00,533.7,533.79,533.01,533.81,533.45,532.64,530.92,529.41,,1.29,2.8899999999999864,70.36,0.76,533.45,0.29,534.17,533.64
2024-06-05 15:30:00,533.77,533.86,533.11,533.87,533.57,532.8,531.13,529.56,526.51,1.24,2.740000000000009,70.8,0.71,533.52,0.23,534.11,533.52
2024-06-05 15:45:00,534.65,534.09,533.27,534.01,533.76,532.98,531.36,529.72,526.61,1.26,2.6499999999999773,75.68,0.72,534.69,0.38,534.69,533.24
2024-06-06 09:30:00,535.4,534.47,533.39,534.32,534.0,533.17,531.6,529.91,526.73,1.32,2.7200000000000273,78.91,0.76,533.24,0.47,535.42,534.67
2024-06-06 09:45:00,534.34,534.55,533.52,534.37,534.14,533.29,531.76,530.05,526.86,1.27,2.6100000000000136,65.69,0.67,533.24,0.3,535.41,534.33
2024-06-06 10:00:00,534.71,534.66,533.73,534.57,534.27,533.41,531.93,530.2,526.99,1.24,2.6400000000001,67.7,0.59,533.33,0.34,534.98,534.34
2024-06-06 10:15:00,535.06,534.82,533.89,534.83,534.4,533.56,532.12,530.39,527.14,1.23,2.7100000000000364,69.55,0.55,533.41,0.34,535.2,534.51
2024-06-06 10:30:00,534.85,534.91,533.97,534.87,534.51,533.71,532.35,530.57,527.28,1.2,2.519999999999982,67.13,0.46,533.49,0.33,535.05,534.6
2024-06-06 10:45:00,534.46,534.94,534.07,534.69,534.55,533.82,532.55,530.74,527.42,1.12,2.1400000000001,62.58,0.22,533.57,0.18,534.96,534.34
2024-06-06 11:00:00,534.61,534.98,534.13,534.74,534.65,533.92,532.73,530.92,527.56,1.06,2.009999999999991,63.6,0.01,533.64,0.12,534.78,534.21
2024-06-06 11:15:00,534.48,534.98,534.29,534.69,534.73,534.02,532.91,531.11,527.71,1.0,1.7800000000000864,62.1,-0.32,533.71,0.12,534.75,534.31
2024-06-06 11:30:00,534.12,534.96,534.38,534.51,534.67,534.08,533.03,531.28,527.85,0.9,1.4800000000000182,57.83,-0.9,533.78,0.01,534.53,534.08
2024-06-06 11:45:00,534.13,534.94,534.29,534.36,534.53,534.15,533.15,531.45,528.0,0.82,1.2100000000000364,57.93,-0.96,533.85,0.08,534.41,534.05
2024-06-06 12:00:00,534.01,534.75,534.21,534.27,534.49,534.2,533.28,531.59,528.16,0.74,0.9900000000000091,56.37,-0.6,533.91,0.04,534.27,533.97
2024-06-06 12:15:00,533.74,534.75,534.09,534.1,534.38,534.23,533.39,531.74,528.3,0.64,0.7100000000000364,53.15,-0.04,535.42,-0.17,534.05,533.53
2024-06-06 12:30:00,533.32,534.7,533.86,533.86,534.19,534.24,533.47,531.88,528.44,0.53,0.38999999999998636,48.43,0.39,535.42,-0.39,533.76,533.24
2024-06-06 12:45:00,533.45,534.52,533.72,533.73,534.04,534.23,533.54,532.01,528.57,0.44,0.19000000000005457,49.91,0.52,535.33,-0.17,533.62,533.28
2024-06-06 13:00:00,533.74,534.36,533.65,533.65,533.96,534.22,533.6,532.15,528.7,0.39,0.049999999999954525,53.15,0.46,535.25,-0.18,533.85,533.3
2024-06-06 13:15:00,534.14,534.31,533.64,533.68,533.9,534.24,533.66,532.3,528.83,0.38,0.01999999999998181,57.25,0.18,535.17,-0.17,534.27,533.67
2024-06-06 13:30:00,534.26,534.23,533.64,533.78,533.88,534.25,533.72,532.43,528.97,0.37,0.05999999999994543,58.38,-0.36,535.09,-0.11,534.46,534.1
2024-06-06 13:45:00,534.19,534.17,533.65,533.95,533.89,534.27,533.78,532.54,529.1,0.36,0.17000000000007276,57.46,-0.85,535.02,-0.05,534.43,533.99
2024-06-06 14:00:00,533.21,534.13,533.51,533.91,533.78,534.24,533.82,532.63,529.22,0.27,0.08999999999991815,45.72,-0.53,534.95,-0.26,534.27,532.68
2024-06-06 14:15:00,533.65,534.07,533.47,533.89,533.74,534.19,533.87,532.73,529.34,0.23,0.01999999999998181,50.55,-0.63,534.81,-0.16,533.76,532.99
2024-06-06 14:30:00,533.85,534.04,533.46,533.83,533.76,534.12,533.9,532.86,529.47,0.21,-0.06999999999993634,52.69,-0.85,534.68,-0.05,534.11,533.37
2024-06-06 14:45:00,534.41,534.15,533.49,533.86,533.88,534.12,533.96,533.0,529.59,0.24,-0.10000000000002274,57.98,-0.97,534.58,0.05,534.58,533.88
2024-06-06 15:00:00,534.17,534.22,533.59,533.86,533.96,534.09,533.99,533.12,529.71,0.24,-0.12999999999999545,55.16,-0.85,532.68,0.03,534.64,534.12
2024-06-06 15:15:00,534.49,534.32,533.69,534.11,534.04,534.06,534.05,533.24,529.81,0.26,0.06000000000005912,58.14,-0.57,532.68,0.14,534.56,534.0
2024-06-06 15:30:00,534.11,534.35,533.74,534.2,534.04,534.03,534.08,533.32,529.88,0.25,0.12000000000000455,53.59,-0.67,532.76,0.15,534.53,533.99
2024-06-06 15:45:00,534.63,534.44,533.76,534.36,534.08,534.03,534.12,533.41,529.94,0.27,0.2400000000000091,58.39,-0.4,532.83,0.22,534.67,533.99
2024-06-07 09:30:00,533.73,534.39,533.7,534.23,534.03,533.99,534.14,533.5,530.0,0.22,0.09000000000003183,49.0,-0.74,534.67,-0.0,533.83,532.53
2024-06-07 09:45:00,534.04,534.37,533.68,534.2,534.12,533.97,534.16,533.57,530.06,0.2,0.04000000000007731,51.84,-0.8,534.67,-0.02,534.31,533.53
2024-06-07 10:00:00,534.26,534.39,533.87,534.15,534.19,533.98,534.16,533.64,530.12,0.2,-0.009999999999990905,53.84,-0.8,534.58,0.0,534.36,533.87
2024-06-07 10:15:00,534.64,534.48,533.98,534.26,534.28,534.0,534.19,533.72,530.19,0.23,0.06999999999993634,57.15,-0.61,532.53,0.08,534.76,534.05
2024-06-07 10:30:00,535.97,534.93,533.96,534.53,534.45,534.1,534.24,533.8,530.29,0.35,0.2899999999999636,66.26,-0.04,532.53,0.52,536.04,534.38
2024-06-07 10:45:00,535.3,535.06,534.01,534.84,534.57,534.18,534.29,533.87,530.38,0.39,0.5500000000000682,59.41,0.04,532.68,0.31,536.4,535.16
2024-06-07 11:00:00,534.51,535.09,534.05,534.94,534.58,534.24,534.31,533.91,530.48,0.36,0.6300000000001091,52.51,-0.21,532.9,0.12,535.34,533.95
2024-06-07 11:15:00,534.95,535.14,534.09,535.07,534.67,534.31,534.32,533.97,530.59,0.36,0.75,55.6,-0.26,533.11,0.1,535.04,534.18
2024-06-07 11:30:00,534.79,535.19,534.17,535.1,534.69,534.36,534.3,534.03,530.7,0.35,0.8000000000000682,54.22,-0.4,533.31,0.12,535.43,534.68
2024-06-07 11:45:00,535.2,535.26,534.21,534.95,534.85,534.42,534.33,534.09,530.81,0.36,0.6200000000000045,57.15,-0.31,533.49,0.13,535.28,534.76
2024-06-07 12:00:00,535.24,535.34,534.44,534.94,534.98,534.47,534.34,534.14,530.93,0.38,0.6000000000000227,57.48,-0.25,533.67,0.21,535.54,534.82
2024-06-07 12:15:00,535.91,535.53,534.63,535.22,535.17,534.55,534.37,534.21,531.05,0.44,0.8500000000000227,62.03,0.03,533.83,0.24,535.94,535.29
2024-06-07 12:30:00,535.53,535.6,534.81,535.33,535.27,534.67,534.39,534.26,531.15,0.45,0.9400000000000546,58.2,0.01,533.98,0.34,536.22,535.27
2024-06-07 12:45:00,536.35,535.83,534.92,535.65,535.31,534.8,534.44,534.33,531.26,0.51,1.2099999999999227,63.43,0.21,534.13,0.43,536.42,534.92
2024-06-07 13:00:00,536.07,535.85,534.92,535.82,535.39,534.92,534.49,534.4,531.37,0.54,1.330000000000041,60.66,0.27,534.31,0.34,536.38,535.76
2024-06-07 13:15:00,536.17,535.98,534.97,536.01,535.58,535.0,534.54,534.46,531.48,0.56,1.4700000000000273,61.32,0.35,534.48,0.29,536.89,536.01
2024-06-07 13:30:00,536.06,536.07,535.18,536.04,535.7,535.1,534.59,534.51,531.59,0.56,1.4499999999999318,60.13,0.34,534.72,0.02,536.41,535.84
2024-06-07 13:45:00,535.89,536.13,535.32,536.11,535.82,535.17,534.65,534.56,531.69,0.55,1.4600000000000364,58.25,0.22,534.94,0.11,536.39,535.82
2024-06-07 14:00:00,533.64,536.24,534.97,535.57,535.65,535.14,534.64,534.56,531.77,0.35,0.9300000000000637,40.28,-0.75,536.89,-0.16,535.9,533.58
2024-06-07 14:15:00,534.69,536.22,534.89,535.29,535.59,535.15,534.66,534.57,531.85,0.27,0.6299999999999955,48.29,-1.0,536.89,-0.05,534.98,533.49
2024-06-07 14:30:00,535.34,536.23,534.9,535.12,535.53,535.23,534.72,534.6,531.94,0.26,0.39999999999997726,52.54,-0.99,536.75,0.1,535.34,534.51
2024-06-07 14:45:00,535.08,536.15,534.81,534.93,535.48,535.28,534.77,534.63,532.02,0.23,0.15999999999996817,50.75,-0.92,536.62,-0.02,535.44,534.87
2024-06-07 15:00:00,534.33,536.09,534.63,534.62,535.25,535.28,534.79,534.64,532.1,0.14,-0.16999999999995907,45.87,-0.56,536.5,-0.17,535.41,533.9
2024-06-07 15:15:00,534.73,535.89,534.51,534.83,535.1,535.29,534.81,534.64,532.18,0.1,0.020000000000095497,48.7,-0.46,536.38,-0.22,534.82,533.79
2024-06-07 15:30:00,534.46,535.7,534.38,534.79,534.91,535.21,534.81,534.62,532.26,0.05,-0.01999999999998181,46.92,-0.29,536.26,-0.2,534.88,534.2
2024-06-07 15:45:00,533.96,535.45,534.19,534.51,534.68,535.15,534.8,534.61,532.33,-0.04,-0.2899999999999636,43.73,-0.04,536.15,-0.45,534.49,533.72
2024-06-10 09:30:00,532.85,535.19,533.8,534.07,534.34,535.06,534.79,534.58,532.39,-0.19,-0.7199999999999136,37.62,0.29,536.04,-0.6,533.27,532.64
2024-06-10 09:45:00,533.09,534.88,533.56,533.82,534.28,534.97,534.78,534.54,532.46,-0.29,-0.9599999999999227,39.58,0.4,535.84,-0.57,533.22,532.57
2024-06-10 10:00:00,533.24,534.87,533.49,533.52,534.12,534.89,534.76,534.5,532.54,-0.35,-1.240000000000009,40.84,0.46,535.58,-0.53,533.6,533.03
2024-06-10 10:15:00,533.59,534.76,533.38,533.35,533.93,534.81,534.74,534.49,532.61,-0.36,-1.3899999999999864,43.77,0.4,535.34,-0.43,533.63,533.19
2024-06-10 10:30:00,533.54,534.48,533.29,533.26,533.75,534.73,534.72,534.46,532.69,-0.38,-1.4600000000000364,43.44,0.34,535.12,-0.02,533.72,533.43
2024-06-10 10:45:00,533.74,534.25,533.26,533.44,533.69,534.62,534.7,534.45,532.78,-0.37,-1.259999999999991,45.23,0.15,534.91,-0.18,533.9,533.54
2024-06-10 11:00:00,533.91,534.18,533.24,533.6,533.6,534.54,534.69,534.45,532.86,-0.34,-1.0900000000000318,46.77,-0.19,534.73,-0.27,534.1,533.73
2024-06-10 11:15:00,534.38,534.1,533.26,533.83,533.59,534.44,534.68,534.45,532.95,-0.28,-0.849999999999909,50.88,-0.88,534.55,-0.13,534.38,533.8
2024-06-10 11:30:00,534.61,534.13,533.25,534.04,533.66,534.37,534.71,534.46,533.03,-0.21,-0.6700000000000728,52.85,-0.76,532.57,0.05,534.68,534.32
2024-06-10 11:45:00,534.6,534.25,533.26,534.25,533.86,534.29,534.72,534.48,533.11,-0.15,-0.4700000000000273,52.75,-0.12,532.57,-0.02,535.05,534.42
2024-06-10 12:00:00,534.88,534.46,533.46,534.48,534.06,534.23,534.74,534.51,533.19,-0.08,-0.2599999999999909,55.17,0.33,532.67,0.08,534.88,534.56
2024-06-10 12:15:00,534.87,534.62,533.66,534.67,534.24,534.18,534.75,534.54,533.27,-0.03,-0.08000000000004093,55.06,0.53,532.76,0.17,535.14,534.71
2024-06-10 12:30:00,535.06,534.78,533.86,534.81,534.4,534.25,534.72,534.57,533.36,0.03,0.08999999999991815,56.81,0.66,532.91,0.41,535.07,534.63
2024-06-10 12:45:00,534.84,534.87,534.02,534.85,534.54,534.26,534.71,534.58,533.44,0.05,0.13999999999998636,54.24,0.65,533.04,0.33,535.07,534.7
2024-06-10 13:00:00,534.53,534.89,534.2,534.84,534.63,534.22,534.71,534.59,533.51,0.05,0.12999999999999545,50.58,0.51,533.17,0.24,534.87,534.34
2024-06-10 13:15:00,534.31,534.87,534.33,534.72,534.68,534.18,534.69,534.59,533.56,0.03,0.029999999999972715,48.13,0.13,533.29,0.13,534.68,534.26
2024-06-10 13:30:00,534.77,534.88,534.49,534.7,534.72,534.2,534.69,534.62,533.62,0.05,0.009999999999990905,53.17,-0.01,533.4,0.23,534.79,534.23
2024-06-10 13:45:00,535.3,535.0,534.55,534.75,534.8,534.23,534.69,534.65,533.69,0.11,0.05999999999994543,58.35,0.13,533.5,0.29,535.72,534.76
2024-06-10 14:00:00,535.04,535.05,534.59,534.79,534.84,534.26,534.69,534.68,533.77,0.13,0.09999999999990905,55.13,0.03,533.68,0.21,535.58,534.98
2024-06-10 14:15:00,534.5,535.05,534.57,534.78,534.8,534.28,534.65,534.68,533.84,0.1,0.12999999999999545,49.17,-0.47,533.84,0.02,535.29,534.4
2024-06-10 14:30:00,535.07,535.08,534.58,534.94,534.82,534.39,534.63,534.7,533.91,0.12,0.3100000000000591,54.73,-0.51,533.99,0.09,535.21,534.29
2024-06-10 14:45:00,535.01,535.09,534.59,534.98,534.82,534.49,534.59,534.71,533.97,0.14,0.38999999999998636,54.06,-0.55,534.13,0.08,535.26,534.95
2024-06-10 15:00:00,535.77,535.26,534.57,535.08,534.92,534.62,534.58,534.74,534.03,0.21,0.5,60.64,-0.12,534.26,0.17,535.8,534.9
2024-06-10 15:15:00,535.58,535.37,534.61,535.19,535.04,534.72,534.57,534.76,534.08,0.24,0.6200000000000045,58.39,0.06,534.41,0.13,535.99,535.25
2024-06-10 15:30:00,535.14,535.41,534.69,535.31,535.13,534.8,534.54,534.79,534.14,0.23,0.7699999999999818,53.44,-0.1,534.6,0.02,535.6,535.04
2024-06-10 15:45:00,535.66,535.51,534.86,535.43,535.23,534.89,534.53,534.82,534.19,0.26,0.8999999999999773,57.97,-0.03,534.7,0.15,535.73,534.7
2024-06-11 09:30:00,533.21,535.62,534.44,535.07,535.0,534.86,534.52,534.8,534.22,0.09,0.5500000000000682,38.81,-0.86,535.99,-0.25,533.83,533.11
2024-06-11 09:45:00,532.77,535.59,533.96,534.47,534.75,534.78,534.46,534.76,534.24,-0.08,0.009999999999990905,36.45,-0.75,535.99,-0.29,533.22,532.05
2024-06-11 10:00:00,533.34,535.49,533.72,534.02,534.62,534.71,534.4,534.71,534.25,-0.17,-0.37999999999999545,41.41,-0.36,535.83,-0.27,533.47,532.58
2024-06-11 10:15:00,533.72,535.44,533.61,533.74,534.47,534.67,534.36,534.68,534.27,-0.21,-0.6200000000000045,44.48,-0.18,535.68,-0.3,533.82,533.2
2024-06-11 10:30:00,534.27,535.35,533.54,533.46,534.38,534.64,534.36,534.67,534.29,-0.19,-0.8999999999999773,48.69,-0.3,535.54,-0.14,534.4,533.6
2024-06-11 10:45:00,534.69,535.31,533.52,533.76,534.26,534.63,534.36,534.67,534.32,-0.14,-0.6000000000000227,51.69,-0.6,535.4,0.04,534.71,534.04
2024-06-11 11:00:00,534.15,535.06,533.45,534.03,534.11,534.58,534.35,534.65,534.34,-0.15,-0.32000000000005,47.81,-0.66,535.26,-0.17,534.74,534.1
2024-06-11 11:15:00,534.43,534.86,533.42,534.25,534.03,534.56,534.37,534.64,534.36,-0.12,-0.12000000000000455,49.91,-0.87,535.13,-0.11,534.51,533.98
2024-06-11 11:30:00,534.07,534.69,533.37,534.32,533.85,534.54,534.4,534.61,534.38,-0.13,-0.07999999999992724,47.28,-0.9,535.01,-0.32,534.76,533.75
2024-06-11 11:45:00,533.81,534.32,533.37,534.23,533.92,534.51,534.42,534.57,534.39,-0.16,-0.18999999999994088,45.42,-0.85,534.89,-0.33,534.24,533.67
2024-06-11 12:00:00,534.05,534.37,533.48,534.1,534.06,534.48,534.45,534.54,534.4,-0.16,-0.35000000000002274,47.47,-0.91,534.78,-0.2,534.06,533.66
2024-06-11 12:15:00,533.84,534.34,533.73,534.04,534.11,534.41,534.45,534.49,534.41,-0.18,-0.41000000000008185,45.84,-0.81,534.67,-0.34,534.07,533.55
2024-06-11 12:30:00,534.22,534.36,533.89,534.0,534.17,534.37,534.48,534.46,534.43,-0.16,-0.4800000000000182,49.28,-0.93,534.56,0.19,534.27,533.77
2024-06-11 12:45:00,534.1,534.37,533.95,534.01,534.15,534.35,534.49,534.41,534.44,-0.15,-0.4800000000000182,48.21,-0.93,534.46,0.25,534.27,533.93
2024-06-11 13:00:00,534.7,534.46,533.96,534.18,534.15,534.33,534.51,534.39,534.45,-0.09,-0.3300000000000409,53.4,-0.95,532.05,0.25,534.81,533.72
2024-06-11 13:15:00,534.25,534.37,533.95,534.22,534.16,534.29,534.5,534.35,534.46,-0.08,-0.2799999999999727,49.41,-0.94,532.05,0.1,534.72,533.89
2024-06-11 13:30:00,534.76,534.48,533.96,534.41,534.2,534.24,534.51,534.38,534.47,-0.03,-0.10000000000002274,53.68,-0.69,532.16,0.09,534.78,534.2
2024-06-11 13:45:00,535.2,534.66,533.94,534.6,534.33,534.22,534.53,534.39,534.48,0.04,0.07000000000005002,57.04,-0.19,532.27,0.1,535.24,534.66
2024-06-11 14:00:00,535.47,534.9,533.98,534.88,534.51,534.24,534.54,534.39,534.49,0.12,0.34000000000003183,59.05,0.21,532.44,0.25,535.54,534.94
2024-06-11 14:15:00,536.2,535.28,534.08,535.18,534.75,534.26,534.58,534.41,534.52,0.24,0.599999999999909,63.83,0.51,532.69,0.33,536.23,535.37
2024-06-11 14:30:00,536.01,535.53,534.22,535.53,534.99,534.4,534.61,534.45,534.54,0.31,0.9199999999999591,61.81,0.61,533.05,0.36,536.64,535.81
2024-06-11 14:45:00,536.2,535.77,534.45,535.82,535.21,534.57,534.65,534.48,534.56,0.38,1.1700000000000728,63.07,0.67,533.48,0.45,536.43,535.88
2024-06-11 15:00:00,535.98,535.93,534.64,535.97,535.42,534.71,534.69,534.51,534.56,0.42,1.2799999999999727,60.56,0.67,533.86,0.36,536.56,535.88
2024-06-11 15:15:00,535.86,536.03,534.9,536.05,535.55,534.81,534.74,534.54,534.58,0.43,1.3099999999999454,59.2,0.63,534.19,0.38,536.24,535.81
2024-06-11 15:30:00,536.18,536.15,535.07,536.05,535.76,534.91,534.78,534.61,534.59,0.46,1.2699999999999818,61.7,0.63,534.48,0.37,536.29,535.7
2024-06-11 15:45:00,536.91,536.36,535.4,536.23,536.0,535.02,534.83,534.69,534.61,0.53,1.3999999999999773,66.74,0.69,534.74,0.53,537.01,535.62
2024-06-12 09:30:00,542.67,538.39,534.94,537.52,536.83,535.45,535.05,534.88,534.69,1.05,2.4700000000000273,84.29,0.77,535.06,1.49,542.68,541.24
2024-06-12 09:45:00,542.69,539.65,535.18,538.86,537.63,535.86,535.29,535.06,534.77,1.44,3.57000000000005,84.32,0.82,536.28,1.58,542.96,542.35
2024-06-12 10:00:00,543.13,540.76,535.61,540.32,538.4,536.31,535.53,535.25,534.86,1.76,4.790000000000077,85.02,0.85,537.48,1.57,543.18,542.54
2024-06-12 10:15:00,543.91,541.83,536.08,541.86,539.28,536.82,535.79,535.45,534.95,2.06,6.07000000000005,86.2,0.87,538.62,1.63,543.92,543.13
2024-06-12 10:30:00,543.09,542.58,536.74,543.1,540.05,537.27,536.01,535.64,535.04,2.21,7.090000000000032,79.21,0.87,539.68,1.42,543.96,542.92
2024-06-12 10:45:00,543.09,543.21,537.49,543.18,540.84,537.73,536.23,535.81,535.13,2.29,6.949999999999932,79.12,0.87,540.54,1.28,543.6,542.82
2024-06-12 11:00:00,542.84,543.66,538.41,543.21,541.61,538.16,536.45,535.97,535.22,2.32,6.759999999999991,76.91,0.85,541.22,1.27,543.3,542.78
2024-06-12 11:15:00,543.23,544.0,539.55,543.23,542.39,538.62,536.68,536.15,535.31,2.34,6.550000000000068,77.96,0.84,541.77,1.31,543.4,542.56
2024-06-12 11:30:00,542.85,544.02,540.86,543.02,543.05,539.03,536.96,536.31,535.41,2.3,6.059999999999945,74.45,0.8,542.21,1.28,543.26,542.84
2024-06-12 11:45:00,543.0,543.33,542.76,543.0,543.09,539.46,537.26,536.47,535.5,2.25,5.740000000000009,74.93,0.75,542.53,1.33,543.09,542.53
2024-06-12 12:00:00,542.72,543.34,542.77,542.93,543.09,539.86,537.54,536.62,535.59,2.17,5.389999999999986,72.2,0.66,542.53,1.22,543.13,542.69
2024-06-12 12:15:00,542.5,543.34,542.73,542.86,543.02,540.23,537.8,536.78,535.68,2.06,5.060000000000059,70.05,0.5,543.96,1.04,542.91,542.49
2024-06-12 12:30:00,542.82,543.31,542.7,542.78,542.9,540.59,538.05,536.94,535.76,1.98,4.730000000000018,71.38,0.38,543.96,0.03,542.82,542.42
2024-06-12 12:45:00,542.81,543.06,542.72,542.77,542.87,540.92,538.29,537.11,535.85,1.89,4.480000000000018,71.28,0.27,543.9,0.02,542.95,542.54
2024-06-12 13:00:00,542.99,543.05,542.72,542.77,542.86,541.27,538.55,537.28,535.95,1.82,4.220000000000027,72.09,0.26,543.84,-0.03,543.07,542.73
2024-06-12 13:15:00,542.92,543.02,542.71,542.81,542.87,541.61,538.8,537.43,536.04,1.73,4.009999999999991,71.24,0.2,543.78,-0.18,543.37,542.85
2024-06-12 13:30:00,542.29,543.02,542.6,542.77,542.77,541.93,539.04,537.57,536.12,1.59,3.730000000000018,64.04,-0.34,543.73,-0.15,542.93,542.18
2024-06-12 13:45:00,542.57,542.93,542.56,542.72,542.74,542.26,539.3,537.73,536.21,1.49,3.4200000000000728,65.65,-0.63,543.64,-0.1,542.74,541.95
2024-06-12 14:00:00,542.03,542.92,542.41,542.56,542.63,542.55,539.53,537.87,536.29,1.35,3.0299999999999727,59.91,-1.0,543.5,-0.15,542.71,540.73
2024-06-12 14:15:00,542.67,542.87,542.4,542.5,542.62,542.84,539.79,538.03,536.37,1.27,2.7100000000000364,63.97,-1.0,543.22,-0.1,542.85,541.9
2024-06-12 14:30:00,542.01,542.84,542.28,542.31,542.57,542.81,540.02,538.15,536.45,1.15,2.2899999999999636,57.45,-0.86,543.08,-0.16,543.08,541.55
2024-06-12 14:45:00,542.5,542.84,542.28,542.35,542.53,542.8,540.27,538.29,536.52,1.08,2.080000000000041,60.67,-0.87,543.08,-0.09,542.73,541.18
2024-06-12 15:00:00,543.38,542.96,542.27,542.52,542.6,542.81,540.52,538.46,536.62,1.08,2.0,65.63,-0.99,540.73,0.12,543.42,542.42
2024-06-12 15:15:00,540.99,542.97,541.9,542.31,542.37,542.66,540.72,538.56,536.69,0.87,1.5899999999999181,47.93,-0.83,540.73,-0.28,544.12,540.74
2024-06-12 15:30:00,540.77,542.86,541.56,541.93,542.13,542.55,540.9,538.71,536.76,0.69,1.0299999999999727,46.68,-0.41,544.12,-0.38,541.8,540.3
2024-06-12 15:45:00,541.34,542.7,541.4,541.8,542.03,542.46,541.08,538.88,536.82,0.58,0.7199999999999136,50.27,-0.34,544.12,-0.27,542.4,540.41
2024-06-13 09:30:00,542.62,542.75,541.42,541.82,542.03,542.45,541.29,539.07,536.89,0.59,0.5300000000000864,57.29,-0.71,543.97,-0.07,543.19,542.36
2024-06-13 09:45:00,541.99,542.68,541.38,541.54,542.03,542.39,541.46,539.24,536.96,0.54,0.07999999999992724,53.31,-0.81,543.82,-0.17,542.66,541.74
2024-06-13 10:00:00,541.33,542.63,541.28,541.61,541.88,542.31,541.61,539.38,537.02,0.45,0.0,49.44,-0.68,543.68,-0.18,542.28,541.32
2024-06-13 10:15:00,541.04,542.47,541.12,541.66,541.77,542.21,541.76,539.5,537.08,0.34,-0.10000000000002274,47.8,-0.47,543.54,-0.28,541.53,540.43
2024-06-13 10:30:00,540.89,542.4,540.97,541.57,541.59,542.12,541.9,539.64,537.15,0.25,-0.32999999999992724,46.93,-0.22,543.41,-0.21,541.35,540.51
2024-06-13 10:45:00,540.7,542.22,540.79,541.19,541.3,542.03,542.04,539.76,537.2,0.15,-0.849999999999909,45.8,0.01,543.29,-0.36,541.24,540.53
2024-06-13 11:00:00,540.67,541.74,540.73,540.93,541.26,541.93,542.17,539.9,537.26,0.07,-1.240000000000009,45.61,0.15,543.17,-0.25,541.11,540.25
2024-06-13 11:15:00,541.19,541.75,540.76,540.9,541.31,541.84,542.3,540.04,537.31,0.05,-1.3999999999999773,49.47,-0.02,543.0,-0.24,541.2,540.4
2024-06-13 11:30:00,541.61,541.82,540.85,541.01,541.34,541.78,542.27,540.19,537.37,0.07,-1.259999999999991,52.41,-0.41,542.83,-0.33,541.65,541.11
2024-06-13 11:45:00,541.21,541.81,540.84,541.08,541.18,541.69,542.23,540.34,537.42,0.05,-1.1499999999999773,49.46,-0.51,542.68,0.04,541.64,541.18
2024-06-13 12:00:00,540.78,541.48,540.8,541.09,541.05,541.61,542.16,540.47,537.46,0.0,-1.0699999999999363,46.43,-0.39,542.53,0.0,541.21,540.45
2024-06-13 12:15:00,539.75,541.32,540.51,540.91,540.87,541.47,542.03,540.59,537.5,-0.12,-1.1200000000000045,40.11,0.02,542.39,-0.29,540.79,539.64
2024-06-13 12:30:00,540.69,541.24,540.46,540.81,540.83,541.41,541.96,540.71,537.55,-0.14,-1.150000000000091,47.18,-0.12,542.17,-0.36,540.69,539.59
2024-06-13 12:45:00,540.74,541.21,540.43,540.63,540.82,541.31,541.89,540.84,537.6,-0.15,-1.259999999999991,47.53,-0.29,541.91,-0.23,540.95,540.18
